student_id,age,attendance_rate,previous_scores,final_grade,study_hours_week_log,sleep_hours_sqrt,gender_Female,gender_M,gender_Male,parental_education_Doctorate,parental_education_High_School,parental_education_Master,extracurricular_Yes,tutoring_Yes,internet_quality_Good,internet_quality_Poor,family_income_Low,family_income_Medium,health_status_Good,health_status_Poor,study_sleep_ratio,engagement
STD00669,0.17982214077376235,1.875611357490939,0.5405620424929818,100.0,1.163455848559451,0.41433805677829766,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.8437926875819851,2.295758646081763
STD02245,-1.1272458737350404,0.2223862355010391,0.0006004120406911931,100.0,0.46000331199994815,0.33780120291834087,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0.2550406519121007,0.512752683686398
STD02272,-1.5629352119046414,1.2551340090749308,1.0092024586221047,100.0,1.3881560234559334,-0.8366628453751641,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1.6528247114388266,2.068223216058279
STD00517,0.17982214077376235,-1.4339464525076382,0.18015266934979965,66.63,-1.3362521794892304,-2.426454434821407,0,0,0,0,1,0,0,1,0,1,0,1,0,1,-0.4897948708871718,-1.6460734815564801
STD01340,-1.5629352119046414,-1.9819139271521602,1.0763057052733884,98.0,0.7962636211933463,-0.47467168272322063,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0.8981429396900009,-0.6861696409205132
STD00823,0.17982214077376235,-1.8524320097030766,-1.5591201914342665,100.0,0.4959221226102695,0.4979392405031051,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0.227934933262222,-0.769637484352847
STD00178,-1.1272458737350404,-0.7430309409993285,-0.2300429835669153,100.0,0.27084623538774694,-0.541068548997588,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0.4261494365303375,-0.22847444964743704
STD01348,-1.5629352119046414,-2.399363629008006,-0.9768371801699064,75.88,-0.7014982747857245,-0.8624012573279324,0,1,0,0,1,0,0,0,1,0,1,0,0,0,-0.39525244160100614,-1.709132930531822
STD00909,-1.5629352119046414,0.2648563044243389,-1.0428581163913302,80.27,-2.6951001378052544,0.42196348995105953,0,1,0,0,0,0,1,0,1,0,0,1,1,0,-2.540702280399235,-2.132073118598283
STD01221,-1.5629352119046414,-0.022075624642830763,-0.45732817383739083,89.57,-0.6066185716529445,-1.2924686649844384,0,0,0,0,0,0,1,0,0,1,0,1,0,0,-0.14061128454300534,-0.503546555818445
STD02328,-1.1272458737350404,-1.3604007233965587,0.12495483742696938,100.0,0.16175642239651747,0.26074331770983866,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0.01863387389571649,-0.669737752402255
STD00989,0.17982214077376235,1.153620185794849,0.36631006328561744,100.0,0.9136334766195888,0.9071304135231548,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0.435993183669276,1.5347027557767743
STD01503,1.486890155282565,0.9278037217636478,0.5319035590541068,95.29,-0.4968477711042412,-1.1146666441114073,0,0,0,0,0,0,1,0,0,0,0,1,1,0,-0.09778312465996654,0.061907735803735806
STD01126,0.17982214077376235,0.3694776937231983,0.0006004120406911931,94.17,0.24660727951147063,0.4600144266303527,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0.023960561621914834,0.421482685498277
STD01586,1.051200817112964,-0.7637480477911816,-0.32745092225426253,76.99,-1.1761444713581861,-1.194277837467501,0,0,0,1,0,0,0,0,1,0,0,1,1,0,-0.7596094721698871,-1.2700296547718997
STD02037,-0.6915565355654395,1.1132218275507346,1.4540320452943207,100.0,0.9181780961459297,-1.0619474590839937,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1.3062498744605855,1.511277720226156
STD01874,1.051200817112964,-0.8559391730149291,0.38038009887379,99.05,0.8179424817179954,0.026333687394953106,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0.6982962373934167,0.08587926967263675
STD00732,-0.6915565355654395,1.3815083605052363,-1.9996205363870452,100.0,0.9418573945602104,0.2142540192061421,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.731259493598356,1.719467715505783
STD01229,-0.2558671973958386,0.9578435266118344,0.5405620424929818,88.1,-2.8254983822136768,-0.9054447075900192,0,1,0,1,0,0,1,0,0,0,0,1,0,0,-2.4851956257467966,-2.107387504050009
STD01443,-1.1272458737350404,0.021408472993063952,0.36847468414533585,94.62,1.0336787930851437,-2.789798904256764,0,0,0,0,1,0,1,0,0,0,0,0,1,0,2.54777988860225,0.8538976117251591
STD01349,-1.1272458737350404,1.2717076945084131,0.0006004120406911931,93.47,0.3308780745604375,-2.0876931424480083,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1.249652417686693,1.0451579165278917
STD00200,0.6155114789433632,0.7765688421831172,-0.6413209469134903,76.65,-1.3630402454023571,0.9071304135231548,0,0,0,0,0,0,0,0,0,1,0,1,1,0,-1.4780775926089977,-0.8058160562712353
STD01976,-1.5629352119046414,-0.6570549478131364,1.1423266414948121,93.73,-1.283803111598637,0.09717734889781535,0,0,0,0,0,1,1,1,1,0,0,1,0,0,-1.2267687733132193,-1.3041183815006077
STD02375,0.6155114789433632,0.5735411956229547,-0.3112162658063708,94.37,-0.11676559072591015,-0.22933438020087613,0,1,0,0,0,1,0,0,0,1,0,0,1,0,-0.060193613748689714,0.2214194618451529
STD00631,-0.6915565355654395,0.37154940440238393,-1.666268923990348,87.93,0.16175642239651747,0.5884516254878286,0,1,0,0,1,0,0,0,1,0,0,1,0,0,-0.0932334077496753,0.3496872655296218
STD01015,-1.5629352119046414,1.7098745031561127,-1.6857505117278173,90.09,-0.09320024084531993,0.3070411684810924,0,0,0,0,1,0,0,0,1,0,0,1,0,0,-0.22324689563898847,0.8729987013994412
STD00255,-0.2558671973958386,-0.8217559468083712,-0.36208485600976353,96.04,0.25634068625012313,0.2839160263132983,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0.09440666933086159,-0.28614876262070116
STD01551,0.6155114789433632,1.151548475115664,0.576278286678342,92.61,-0.15469706593910806,0.1597713379085623,0,1,0,0,0,1,1,0,1,0,1,0,1,0,-0.22938266691768266,0.5038702837084269
STD01515,-1.1272458737350404,1.0645366265898792,-0.6543086720718029,100.0,-0.3190403980621387,0.5432842878040928,1,0,0,0,0,1,0,0,0,0,0,1,1,0,-0.49510747231076524,0.299812271466196
STD02183,1.051200817112964,0.39848164323179314,-0.2917346780689015,100.0,0.7570902051322522,-1.4735949514349125,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1.3633236732942529,0.8801043536785191
STD01502,-0.2558671973958386,-0.40430624495252543,-1.1121259839023323,100.0,0.25634068625012313,-0.1728902329838897,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0.26445122318008535,-0.03523496284790578
STD02200,-0.6915565355654395,-1.9404797135684535,-0.22246681055789944,87.69,0.5269685567018232,0.2839160263132983,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0.33445230123734687,-0.8080743410537341
STD00123,-1.1272458737350404,-1.1314766933465794,0.24833822643094178,91.28,-0.3886005030150474,0.6857143699639177,0,1,0,0,0,0,0,1,0,0,0,1,1,0,-0.5966704578591445,-0.8997238587888496
STD01533,-1.5629352119046414,-1.2174526865327708,-0.2354545357162128,92.22,0.7828903353020709,0.09717734889781535,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0.6371111508092427,-0.18100007267410947
STD02038,-0.2558671973958386,-0.8859789778631164,-0.08717800682547362,81.13,-0.41623901434990557,0.00261760045904704,0,0,0,0,0,1,1,0,0,1,0,1,1,0,-0.41431510931793697,-0.7922392202056153
STD02294,-0.6915565355654395,0.38605137915668136,2.2051554836167484,100.0,-0.20167054263589607,0.833786092578001,0,1,0,0,0,0,1,1,1,0,0,1,0,0,-0.48037160553721847,0.04469763239405077
STD00536,-1.5629352119046414,0.6263698179421799,-0.28415850505988566,100.0,0.16175642239651747,0.2530084603357007,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.021352682192762276,0.4996744392205556
STD00093,-1.5629352119046414,0.2721072918014876,1.2516399949106112,97.56,0.8930445631243434,-0.23742203547423965,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0.8816370819571354,0.9110515776126139
STD01436,-1.5629352119046414,0.021408472993063952,-0.34909713085145017,95.52,0.2628015252374346,-0.14878991251415288,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0.2610819668109448,0.2259098968669232
STD02453,1.051200817112964,1.8621452380762349,1.7029634441619839,100.0,0.5861978295498175,1.2459572776548378,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0.047316529442183855,1.6757737083277686
STD01664,0.17982214077376235,-1.3013569690397773,0.5535497676512945,78.71,0.16175642239651747,0.22201563162116097,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0.03228414263621509,-0.6349846267909415
STD02347,1.486890155282565,-0.6757003439258045,0.39120320317238344,100.0,0.16175642239651747,1.4154040787060012,0,0,0,0,0,0,1,0,1,0,0,1,1,0,-0.34935752913286017,-0.26672343610263133
STD01446,1.486890155282565,0.021408472993063952,0.9215353138034925,88.75,0.4070341748100389,-0.8366628453751641,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0.6870127379387115,0.3434076306708243
STD01965,-1.5629352119046414,3.0513071679286194,0.17365880677064297,99.11,0.9817640583041182,-1.9422746087858802,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1.885114424982795,2.92240786200814
STD01851,0.17982214077376235,1.261349141112487,0.729966367718378,95.82,0.39204963326111075,0.26074331770983866,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0.22332166483826124,1.0986580067639709
STD01529,1.051200817112964,-1.116974718592282,0.16391801290190872,91.03,-0.1426351787072255,0.24526827408789595,0,0,0,0,0,1,0,0,0,1,0,1,1,0,-0.24684131498282888,-0.7287643954912816
STD01078,-1.1272458737350404,0.414019473325683,1.0351779089387299,93.02,-0.4000668291732432,0.12069144940783968,0,1,0,0,1,0,1,0,1,0,0,0,0,1,-0.43717595762062356,-0.11206585251870509
STD00262,-0.2558671973958386,0.021408472993063952,-0.3610025455799036,90.92,-1.0416310615356303,0.14415585457577568,0,1,0,1,0,0,1,0,0,0,1,0,0,0,-1.020722492915486,-0.8367335011429203
STD01163,-1.1272458737350404,-0.19609932169439914,0.618488393442859,92.57,0.24172146599957772,0.09717734889781535,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0.14904951178599218,0.07842024679533523
STD01479,0.6155114789433632,-0.5617562565706115,0.1769057380602213,87.14,0.16175642239651747,0.7673847490167146,0,0,0,0,0,0,1,0,0,1,1,0,1,0,-0.15169384261632096,-0.199656000712377
STD01881,-0.2558671973958386,-1.3759385534904494,-1.7485245166596628,83.84,-0.16480855623755014,-2.673892452637667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0189276400832383,-0.8847832414733404
STD00310,0.17982214077376235,-0.421915785725601,1.3598710378965517,90.63,-2.1060198046381924,0.48278436949297515,0,1,0,1,0,0,1,0,1,0,0,1,1,0,-2.0346526097519897,-1.832284625906261
STD01164,-1.1272458737350404,0.37154940440238393,0.8555143775820687,100.0,0.43811531677208776,-0.037023409913226876,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0.3783357747682018,0.5875717081574439
STD00844,-0.6915565355654395,1.3359307255631592,0.42042558477858777,100.0,0.7706490486444534,0.047294569107206565,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0.6466628338321373,1.51882481295137
STD01186,1.486890155282565,0.021408472993063952,-0.05903793564912927,92.78,0.46435026245521804,-1.6117370485530738,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1.129324091608198,0.39009962744666016
STD01841,-1.1272458737350404,0.1954539966716299,-0.26359460689255715,96.67,0.2979416383636927,1.457405129425655,0,0,0,0,0,0,0,0,0,1,0,1,0,0,-0.2520073248250229,0.36010299650882915
STD01819,-0.6915565355654395,-0.3462983459353357,-0.10882421542266206,82.5,-2.679423025440495,0.3147390293914752,0,1,0,0,0,0,1,1,0,1,0,1,1,0,-2.513515020608725,-2.2497067757000324
STD00156,1.051200817112964,1.0489987964959888,0.0006004120406911931,100.0,0.8167446868819941,-0.15681739092831795,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0.7754288666356322,1.3707072678835648
STD00436,-1.5629352119046414,-1.3759385534904494,0.08166242023259326,77.73,-1.1691833983824416,-0.683583168214505,0,1,0,0,0,0,1,0,1,0,0,1,0,1,-0.9102283768507377,-1.5180437651668417
STD02236,0.6155114789433632,0.9298754324428327,-1.2062869913001002,77.38,-1.588079644846184,0.41433805677829766,0,1,0,0,1,0,1,0,0,1,1,0,0,0,-1.5690203889330328,-0.9566510051575735
STD01628,-0.2558671973958386,-0.6332302750025054,1.287356239095973,100.0,0.4916482023148964,1.2530644144492715,0,0,0,0,0,0,1,1,1,0,0,1,1,0,-0.03224918117406953,-0.0014409709292100485
STD02447,-0.6915565355654395,1.8196751691529358,0.0006004120406911931,96.96,-0.01485982024064832,-0.3512952570218338,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0.07996069935637137,1.016321908841839
STD01021,1.486890155282565,0.832505030521122,0.2808075393267244,100.0,0.16175642239651747,0.047294569107206565,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0.09505315216788872,0.6210055268811088
STD02068,1.486890155282565,0.656409622790368,1.4594435974436173,100.0,1.0379405091428868,1.1101280256544364,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0.46546311732232787,1.3044485453340495
STD01882,1.051200817112964,0.07529477727888063,0.0006004120406911931,97.48,0.1887940752604615,0.45241436935114,0,1,0,0,0,1,0,0,1,0,1,0,1,0,-0.023939114821130692,0.19752988973921512
STD00410,-0.2558671973958386,0.3653342723648277,-0.553653802094878,100.0,0.9916087534082572,0.4979392405031051,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0.6594519313025788,1.0596703740947093
STD00667,-0.2558671973958386,0.28246584519741447,0.9139591407944774,87.36,-0.5810974432370569,-0.5327458677272298,0,1,0,0,0,0,0,0,1,0,1,0,1,0,-0.39171284095111797,-0.33346117151932025
STD02076,1.486890155282565,0.8677241120672716,0.899889105206304,100.0,0.16175642239651747,0.7303324483171795,0,1,0,0,0,1,0,0,0,0,0,1,1,0,-0.1397341426057445,0.6417354614562774
STD00128,1.051200817112964,-0.0324341780387576,-0.14886970132745983,73.21,-3.325962391788836,-0.7343556420548897,0,1,0,0,0,1,0,0,0,0,1,0,1,0,-2.997297445898954,-2.7045875601192173
STD02413,0.17982214077376235,-1.1604806428551735,1.5146414293664476,97.49,0.16175642239651747,0.8558371039296756,0,1,0,0,0,0,0,0,0,0,1,0,1,0,-0.17994321388802575,-0.5520648884902621
STD00756,1.486890155282565,-0.6757003439258045,-0.6835310536780071,90.27,-0.7872547024667258,1.5548603735779396,0,0,0,0,1,0,0,1,1,0,0,1,1,0,-1.1460715987488683,-0.9526472731380218
STD01519,-1.1272458737350404,-1.0620743855938706,0.9128768303646174,87.7,-0.5286132407285655,-0.07680851844077702,0,0,0,0,0,0,1,1,1,0,1,0,1,0,-0.4916478163574146,-0.9579763244583186
STD00708,-1.1272458737350404,0.4917086237951332,2.328538872620721,100.0,0.2531018566293493,0.11285895319898984,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0.15353396423205742,0.500487708244577
STD02356,0.17982214077376235,-0.9139470720321188,0.0006004120406911931,99.2,-0.7314787875275586,0.663341223942046,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-0.8845306999140535,-1.0245221048365047
STD01176,-0.6915565355654395,-0.18884833431725043,-1.367551245349152,82.81,0.1412178803506149,-1.4370947189767214,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0.6989622895091421,0.003674960939996705
STD00170,-1.1272458737350404,-1.2226319632307339,-0.27225309033143225,76.08,-0.9252902215632217,1.4154040787060012,0,0,0,0,0,1,1,0,0,1,0,1,1,0,-1.2259813983804664,-1.295993219123272
STD02064,-0.6915565355654395,-0.38876841485863556,-3.9023222720798825,84.26,-0.913136658103748,1.153185723575048,0,1,0,1,0,0,0,1,1,0,0,1,1,0,-1.157366190370408,-0.9153867192333782
STD02197,-0.2558671973958386,0.021408472993063952,-1.1067144317530346,100.0,0.24823304466271306,0.4903643074544425,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0.014914342530333545,0.21404182498744057
STD00482,0.17982214077376235,0.8387201625586768,0.16067108161233037,81.18,-2.687245114019416,1.6102104480894743,0,1,0,0,1,0,1,1,1,0,0,1,1,0,-2.6669559200413184,-2.0030934209372586
STD00916,0.17982214077376235,-1.9270135941537494,0.354404648557164,100.0,1.2791869269990626,0.22977187081693018,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1.0254596101123377,-0.37985013759916103
STD01135,1.486890155282565,0.5984017237731782,0.14010718344500112,91.41,-0.09710718550463997,-0.4416300953099818,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0.03637038653684105,0.2526491514496002
STD01153,0.17982214077376235,-1.137691825384135,0.7029086069718928,100.0,0.6290862791512075,2.1575046324942555,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-0.19619973031138546,-0.22932688697359416
STD01616,1.051200817112964,1.1038991294944003,-2.0212667449842336,93.53,0.6992970259733471,-0.541068548997588,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0.8360414400227039,1.2953289574551692
STD01951,1.051200817112964,-0.8269352235063343,1.89345007981724,100.0,1.5429687865561603,-0.8280978732296692,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1.8003941882523828,0.615042370947024
STD01747,-0.2558671973958386,0.8086803577104902,-0.6986833996960389,84.07,-0.29279520001054227,0.047294569107206565,0,0,0,0,1,0,1,0,1,0,1,0,1,0,-0.3167355030519704,0.189529108790474
STD00622,0.17982214077376235,-0.9792059584264565,-0.7149180561439299,93.87,0.7396897355463539,-1.0794893350301844,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1.1355219779473091,-0.05076400376456406
STD01599,-0.6915565355654395,0.021408472993063952,-0.408624204493718,88.44,-0.3863156706498565,-0.029083730135035693,0,1,0,0,1,0,1,0,1,0,0,1,0,0,-0.376836708170795,-0.3028871523164967
STD00792,0.17982214077376235,1.7668465468337091,-0.6640494659405378,80.03,-0.4490101399599854,-0.7174035793457223,0,0,0,0,1,0,1,0,1,0,0,1,1,0,-0.19951992362510765,0.5329218947170149
STD00160,0.6155114789433632,-0.6870947526613238,-0.5201021787692363,85.02,-1.0644816669927368,0.663341223942046,0,1,0,0,0,1,1,0,0,0,0,1,1,0,-1.1703278116081206,-1.15788619222612
STD01624,-1.5629352119046414,0.522784283982913,-0.7625397150577435,85.21,-0.742501362535912,-0.8968213206141132,0,1,0,0,0,0,0,0,1,0,0,1,0,0,-0.423789357717301,-0.35768493819533903
STD02138,0.17982214077376235,2.103499532201327,0.6542046376282192,96.45,-0.4069806063005563,-0.5493978698253776,0,1,0,0,1,0,0,1,1,0,0,1,1,0,-0.21935625016943974,0.7497508425260456
STD02324,-1.1272458737350404,0.2689997257827095,-0.6066870131579892,100.0,0.6992970259733471,1.8427834692896918,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.04973089563891729,0.744767073747894
STD00655,1.486890155282565,1.761667270135746,1.0308486672192931,92.22,-0.14865637401370463,-2.864419198867899,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1.154580076108443,0.8438494583277593
STD01315,0.6155114789433632,-1.2961776923418136,-0.34909713085145017,79.71,-0.3345223573964383,0.047294569107206565,0,1,0,0,0,0,1,0,0,1,1,0,1,0,-0.35453708416853325,-0.95005716755624
STD01320,0.6155114789433632,-1.383189540867598,-0.45408124254781246,100.0,0.9762722515917096,1.5687207768362903,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0.25571004591270124,-0.17037551720743382
STD01926,1.486890155282565,0.3239000587811211,-0.20731446453986768,77.48,0.16175642239651747,1.4154040787060012,0,1,0,0,1,0,1,0,0,1,0,1,1,0,-0.34935752913286017,0.32164088345733316
STD01359,1.051200817112964,0.42541388206120234,-0.15319894304689735,100.0,0.7508943661825187,0.5130741314331032,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0.44413438994478377,0.892692287101819
STD01149,1.486890155282565,1.159835317832405,-0.4768097615748601,100.0,1.4360494806013293,0.6931625577092139,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0.9632121139193183,2.0429299574635116
STD01367,0.17982214077376235,0.8231823324647877,0.5373151112034035,92.11,0.16175642239651747,-0.9573408079975932,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0.49818122090207667,0.6155181912582695
STD02259,-0.2558671973958386,0.32804348013949164,-1.537473982837079,89.38,0.510098219645055,-1.1323024113819093,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0.9298819330983117,0.6219285748742264
STD00496,-0.6915565355654395,0.021408472993063952,0.18772884235881554,73.9,-0.5310792891947073,-1.16766901798148,0,0,0,0,1,0,0,0,1,0,0,1,0,1,-0.11192407952907896,-0.4208174348612271
STD02481,-0.2558671973958386,-0.832114500204298,-0.595863908859395,100.0,1.3793144647596445,-1.4370947189767214,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1.9939329590198738,0.4961387154858369
STD00587,-1.5629352119046414,-1.3386477612651133,1.3154963102723165,100.0,0.8582165685517193,-0.45813792133666104,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0.9493717406050153,-0.21439187924063277
STD00936,-0.2558671973958386,1.694336673062222,0.8392797211341786,100.0,-0.13663335457193168,-1.0619474590839937,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2444576417671243,0.8194178286919533
STD00711,-1.5629352119046414,1.1432616323989226,0.1292840791464077,93.42,0.38602195308034304,2.43897774107404,0,0,0,0,0,0,1,0,1,0,1,0,0,0,-0.455738563533738,1.0197666236320584
STD00578,-0.2558671973958386,-0.6788079099445826,0.16175339204218955,79.79,-1.3591897478682697,0.04999879009031499,0,0,0,0,1,0,1,0,1,0,1,0,1,0,-1.2834572104600017,-1.3672353003667308
STD00179,-1.1272458737350404,-1.0869349137440947,-0.2484422608745254,100.0,1.1733790921317597,0.9290456412617216,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0.6459373789401744,0.16758104939601523
STD00557,-1.1272458737350404,0.5310711266996542,-0.10665959456294291,87.38,0.4686871076310412,-2.59060236939727,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1.7229794762493371,0.7142338083929103
STD01414,0.17982214077376235,-0.0655815489057223,-0.8934992770707317,88.2,0.554751131113517,1.1173149496591843,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0.06364236329320097,0.40803652694732184
STD01032,0.17982214077376235,1.382544215844828,-1.1316075716398015,85.44,-3.9035734306311576,1.6721898922542957,0,1,0,0,0,1,1,0,1,0,0,1,0,0,-3.6342861091661782,-3.096206694795402
STD00992,0.17982214077376235,1.5524244915380259,0.0006004120406911931,85.35,0.1566429462129294,0.047294569107206565,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0.09042073776798414,1.0395524764269914
STD00706,-1.5629352119046414,0.6791984402614065,0.661780810637235,86.26,-0.46323307080513976,0.6409250111095165,0,1,0,0,1,0,0,0,0,1,0,1,1,0,-0.6479844868907976,-0.03254737821596982
STD02040,1.486890155282565,-0.8124332487520368,-0.44975200082837496,93.87,0.26118841195665654,-2.2355291015098717,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1.2574686018778833,-0.27712874934950754
STD00736,1.051200817112964,0.021408472993063952,0.729966367718378,100.0,0.8523481604632875,0.39907186291687236,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0.5770179284242973,0.7061783646238237
STD00446,1.486890155282565,0.2534618956888196,0.17365880677064297,88.9,-0.5509259167228503,0.047294569107206565,0,1,0,0,1,0,1,0,0,0,0,1,1,0,-0.5505819914728399,-0.32219208929809257
STD02223,-1.5629352119046414,0.51760500728495,-0.7170826770036483,96.26,1.4599673132488262,-1.2031635339949007,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1.9349194163561967,1.5781169509979323
STD00161,-1.5629352119046414,-1.007174052595459,-0.30255778236749575,84.0,-0.6481927799932294,0.39143108165433704,0,1,0,0,1,0,1,1,1,0,1,0,1,0,-0.7384118277184916,-1.011862650565481
STD02248,-0.2558671973958386,2.225730462273261,-1.9292703584461839,100.0,1.0517242320394111,0.0736132359520503,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0.8898048933864854,2.424577870831854
STD02435,0.6155114789433632,1.2706718391688199,-0.3750725811680761,90.31,-0.9684622563886868,0.3837851637303898,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-1.0178560166357764,-0.227872700459968
STD01861,-0.2558671973958386,0.7579234460704499,1.5546869152712461,100.0,0.7384406123708044,0.047294569107206565,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0.6174844787101684,1.1028675374851473
STD01662,0.6155114789433632,-0.4074138109713036,-1.1922169557119278,86.88,-0.5310792891947073,-0.8624012573279324,0,1,0,0,0,0,0,0,0,0,0,1,1,0,-0.2270685597529155,-0.6340706414574034
STD01324,-0.2558671973958386,1.6011096924988826,0.07949779937287489,87.86,-0.6799929600711286,0.4295838276104699,0,1,0,0,1,0,0,0,1,0,0,1,1,0,-0.7769465902232372,0.21245737769880435
STD00860,-0.6915565355654395,0.9060507596322008,-1.6641043031306288,98.86,-0.22246858851104584,0.5206341090186289,0,0,0,0,0,0,1,1,1,0,0,1,0,0,-0.4044316390602931,0.3064981015165755
STD01046,1.486890155282565,1.3017474993566012,-0.7441404377501334,77.93,0.16175642239651747,-0.8195401197750374,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0.43819709534629936,0.897201419897341
STD01964,-1.1272458737350404,0.06804378990173192,2.252777142530562,100.0,0.16175642239651747,-0.5244298101617865,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0.31502448757040485,0.17104400580830637
STD00605,1.051200817112964,1.5607113342547685,0.44748334552507296,100.0,1.084187878709267,1.1173149496591843,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.5010618426568457,1.9881875810250036
STD00383,-1.5629352119046414,0.06804378990173192,-1.0374465642420327,96.53,0.15834899607392575,0.7006059968475516,0,0,0,0,0,0,1,1,1,0,0,1,1,0,-0.13299961939989272,0.16824723868640204
STD01437,0.6155114789433632,-1.1304408380069864,0.4896934522895898,76.67,-0.4968477711042412,-1.5839461813106153,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0.0934315017797185,-0.9709413191180658
STD02240,0.6155114789433632,-1.9725912290958265,1.7332681361980473,100.0,0.9010783852912226,0.047294569107206565,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0.7648217370048417,-0.6220579350316823
STD02247,-0.2558671973958386,0.42437802672160985,0.019970725730607066,96.39,0.03863014786057519,1.5062278176248323,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.4740036428264739,0.27394027339855864
STD00250,1.051200817112964,-0.9470944428990843,-0.35775561429032526,83.88,0.2514803307619567,-1.3735529514105436,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0.7829677168298017,-0.36482429608234235
STD00225,-1.1272458737350404,0.12915925493769903,-0.1618574264857732,95.74,0.16175642239651747,-0.18093562324025364,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0.18008757569476083,0.20701653933580585
STD01567,0.6155114789433632,1.2675642731500418,0.6217353247324373,100.0,0.15493533475001167,-0.4169167191818304,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0.2654020135323841,0.8704043337379983
STD01310,1.051200817112964,1.1929826886993697,-0.23870146700579115,90.27,0.16175642239651747,-0.6414632076571508,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0.36303527378485845,0.8331825042975511
STD00374,1.051200817112964,-1.100401033158799,-0.02765093318320657,98.92,0.16175642239651747,0.9217450483686458,0,1,0,0,1,0,1,1,0,1,0,1,1,0,-0.20072089176688596,-0.5167020589208551
